file_name,pool,source,origin,clean_path,width,height,blank_score,sharpness_score,status,reject_reason
aslessor_passport_0043.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\aslessor_passport_0043.jpg,600.0,350.0,65.62023720705788,1567.8435416575962,valid,
aslessor_passport_0044.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\aslessor_passport_0044.jpg,600.0,350.0,43.83568312307424,1938.324602136032,valid,
aslessor_passport_0045.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\aslessor_passport_0045.jpg,600.0,350.0,45.888317289709896,978.4430972607482,valid,
aslessor_passport_0046.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\aslessor_passport_0046.jpg,600.0,350.0,44.03783292825132,1961.3646587424942,valid,
aslessor_passport_0047.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\aslessor_passport_0047.jpg,600.0,350.0,55.6858802816839,926.0984085663265,valid,
aslessor_passport_0048.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\aslessor_passport_0048.jpg,600.0,350.0,50.03366733410932,1083.977201827755,valid,
aslessor_passport_0049.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\aslessor_passport_0049.jpg,600.0,350.0,40.310506477261114,1051.6368964471428,valid,
aslessor_passport_0050.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\aslessor_passport_0050.jpg,600.0,350.0,24.716630757160807,325.8079386404536,valid,
aslessor_passport_0051.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\aslessor_passport_0051.jpg,600.0,350.0,37.63533632560956,992.6936636556916,valid,
aslessor_passport_0052.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\aslessor_passport_0052.jpg,600.0,350.0,36.47456069338615,802.501852026644,valid,
aslessor_passport_0053.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\aslessor_passport_0053.jpg,600.0,350.0,36.11268335944452,800.8482235727665,valid,
aslessor_passport_0054.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\aslessor_passport_0054.jpg,600.0,350.0,46.4557585731637,1140.3497956418141,valid,
aslessor_passport_0055.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\aslessor_passport_0055.jpg,600.0,350.0,48.301362572112794,448.8103424260998,valid,
aslessor_passport_0056.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\aslessor_passport_0056.jpg,600.0,350.0,41.81231563431175,1032.429386326508,valid,
aslessor_passport_0057.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\aslessor_passport_0057.jpg,600.0,350.0,44.6585768051004,1504.9661199977324,valid,
aslessor_passport_0058.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\aslessor_passport_0058.jpg,600.0,350.0,36.77346135009017,799.7467534927665,valid,
aslessor_passport_0059.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\aslessor_passport_0059.jpg,600.0,350.0,35.89962742296165,945.7094343562583,valid,
aslessor_passport_0060.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\aslessor_passport_0060.jpg,600.0,350.0,48.8444393963782,1082.2938596526983,valid,
aslessor_passport_0061.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\aslessor_passport_0061.jpg,600.0,350.0,47.366183154909145,418.7674611953741,valid,
aslessor_passport_0062.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\aslessor_passport_0062.jpg,600.0,350.0,52.526093363200324,976.3651630468028,valid,
aslessor_passport_0063.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\aslessor_passport_0063.jpg,600.0,350.0,39.178018083273564,689.9303525295011,valid,
aslessor_passport_0064.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\aslessor_passport_0064.jpg,600.0,350.0,45.85164824008529,970.7346527885487,valid,
aslessor_passport_0065.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\aslessor_passport_0065.jpg,600.0,350.0,44.0406420301779,885.9331113458276,valid,
aslessor_passport_0066.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\aslessor_passport_0066.jpg,600.0,350.0,47.55626194609521,2395.6480680272107,valid,
aslessor_passport_0067.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\aslessor_passport_0067.jpg,600.0,350.0,28.73646573475248,673.6147976543991,valid,
aslessor_passport_0068.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\aslessor_passport_0068.jpg,600.0,350.0,39.70255303691385,1306.361962663923,valid,
aslessor_passport_0069.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\aslessor_passport_0069.jpg,600.0,350.0,48.257436192206434,1421.553266584671,valid,
aslessor_passport_0070.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\aslessor_passport_0070.jpg,600.0,350.0,43.17633401386383,918.4391392705444,valid,
aslessor_passport_0071.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\aslessor_passport_0071.jpg,600.0,350.0,45.296018609463275,1169.9274051961677,valid,
aslessor_passport_0072.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\aslessor_passport_0072.jpg,600.0,350.0,34.80509525067289,718.9627670461678,valid,
aslessor_passport_0073.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\aslessor_passport_0073.jpg,600.0,350.0,49.25333428389459,776.5965956853514,valid,
aslessor_passport_0074.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\aslessor_passport_0074.jpg,600.0,350.0,46.10485720897651,1473.7060036258504,valid,
aslessor_passport_0075.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\aslessor_passport_0075.jpg,600.0,350.0,70.95008780823005,1296.4019707047391,valid,
aslessor_passport_0076.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\aslessor_passport_0076.jpg,600.0,350.0,38.333838859564025,952.0532838394331,valid,
aslessor_passport_0077.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\aslessor_passport_0077.jpg,600.0,350.0,43.37626508815732,813.5514687338775,valid,
aslessor_passport_0078.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\aslessor_passport_0078.jpg,600.0,350.0,38.55626255277537,546.5305222653061,valid,
aslessor_passport_0079.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\aslessor_passport_0079.jpg,600.0,350.0,34.86024493186558,622.4232925079365,valid,
aslessor_passport_0080.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\aslessor_passport_0080.jpg,600.0,350.0,42.50437646163381,1262.2919952361904,valid,
aslessor_passport_0081.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\aslessor_passport_0081.jpg,600.0,350.0,49.02276068336712,1271.4173383452155,valid,
aslessor_passport_0082.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\aslessor_passport_0082.jpg,600.0,350.0,38.68080829438703,2046.995500947279,valid,
aslessor_passport_0083.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\aslessor_passport_0083.jpg,600.0,350.0,51.80461121871969,1043.1013358737189,valid,
aslessor_passport_0084.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\aslessor_passport_0084.jpg,600.0,350.0,44.010217895689856,1289.4684966856234,valid,
aslessor_passport_0085.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\aslessor_passport_0085.jpg,600.0,350.0,43.766113436491594,569.9953282534013,valid,
aslessor_passport_0086.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\aslessor_passport_0086.jpg,600.0,350.0,53.334876597729505,1105.9290832188435,valid,
aslessor_passport_0087.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\aslessor_passport_0087.jpg,600.0,350.0,43.24116832129291,1469.7357854431746,valid,
aslessor_passport_0088.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\aslessor_passport_0088.jpg,600.0,350.0,37.9040938457472,973.5819137822901,valid,
aslessor_passport_0089.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\aslessor_passport_0089.jpg,600.0,350.0,43.35928804365564,1007.2831266546712,valid,
aslessor_passport_0090.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\aslessor_passport_0090.jpg,600.0,350.0,47.14880691954255,1039.0667344607484,valid,
aslessor_passport_0091.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\aslessor_passport_0091.jpg,600.0,350.0,44.29561073082988,690.2406662672108,valid,
aslessor_passport_0092.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\aslessor_passport_0092.jpg,600.0,350.0,40.680224568958096,988.0592232723583,valid,
aslessor_passport_0093.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\aslessor_passport_0093.jpg,600.0,350.0,37.18077147398295,1031.9137035033107,valid,
aslessor_passport_0094.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\aslessor_passport_0094.jpg,600.0,350.0,48.242022974581694,1179.5570505131745,valid,
aslessor_passport_0095.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\aslessor_passport_0095.jpg,600.0,350.0,46.948020412563515,1711.8391380026983,valid,
aslessor_passport_0096.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\aslessor_passport_0096.jpg,600.0,350.0,43.100348990942294,962.1097689846712,valid,
aslessor_passport_0097.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\aslessor_passport_0097.jpg,600.0,350.0,35.12927587604315,1818.7614528377323,valid,
aslessor_passport_0098.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\aslessor_passport_0098.jpg,600.0,350.0,37.72071929622683,682.1427557710657,valid,
aslessor_passport_0099.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\aslessor_passport_0099.jpg,600.0,350.0,38.44400640014866,638.8802693599773,valid,
uniquedata_passport_0000.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\uniquedata_passport_0000.jpg,976.0,1352.0,48.80220817987929,5698.462550354595,valid,
uniquedata_passport_0001.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\uniquedata_passport_0001.jpg,976.0,1352.0,48.253951784896756,5683.9824055781855,valid,
uniquedata_passport_0002.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\uniquedata_passport_0002.jpg,976.0,1352.0,49.50259537332243,5702.66082219231,valid,
uniquedata_passport_0003.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\uniquedata_passport_0003.jpg,976.0,1352.0,51.88800108797412,5690.246514778027,valid,
uniquedata_passport_0004.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\uniquedata_passport_0004.jpg,976.0,1352.0,51.381598081183355,5761.969290520954,valid,
uniquedata_passport_0005.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\uniquedata_passport_0005.jpg,976.0,1352.0,50.30219575346587,5738.67571432737,valid,
uniquedata_passport_0006.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\uniquedata_passport_0006.jpg,976.0,1352.0,44.63380317199548,5664.228370875499,valid,
uniquedata_passport_0007.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\uniquedata_passport_0007.jpg,976.0,1352.0,52.7970375928878,5674.781601062714,valid,
uniquedata_passport_0008.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\uniquedata_passport_0008.jpg,976.0,1352.0,51.385483559445206,5678.535534215784,valid,
uniquedata_passport_0009.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\uniquedata_passport_0009.jpg,976.0,1352.0,48.113129483324094,5689.938520987052,valid,
uniquedata_passport_0010.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\uniquedata_passport_0010.jpg,976.0,1352.0,51.332636298520434,5690.9455455530715,valid,
uniquedata_passport_0011.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\uniquedata_passport_0011.jpg,976.0,1352.0,50.38699778729533,5698.660647890728,valid,
uniquedata_passport_0012.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\uniquedata_passport_0012.jpg,976.0,1352.0,48.122677839862895,5683.691299202689,valid,
uniquedata_passport_0013.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\uniquedata_passport_0013.jpg,976.0,1352.0,49.445144906999744,5716.644909215784,valid,
uniquedata_passport_0014.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\uniquedata_passport_0014.jpg,976.0,1352.0,47.08850593520207,5700.178107742231,valid,
uniquedata_passport_0015.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\uniquedata_passport_0015.jpg,976.0,1352.0,50.93936634438371,5736.3280622859165,valid,
uniquedata_passport_0016.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\uniquedata_passport_0016.jpg,976.0,1352.0,51.64138140147686,5725.6869032928635,valid,
uniquedata_passport_0017.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\uniquedata_passport_0017.jpg,976.0,1352.0,44.75555085761296,5687.955396411439,valid,
uniquedata_passport_0018.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\uniquedata_passport_0018.jpg,976.0,1352.0,49.8533800626272,5692.834720606317,valid,
uniquedata_passport_0019.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\uniquedata_passport_0019.jpg,976.0,1352.0,47.63722694679563,5714.478417093767,valid,
uniquedata_passport_0020.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\uniquedata_passport_0020.jpg,976.0,1352.0,47.910464157577714,5692.293840065042,valid,
uniquedata_passport_0021.jpg,passport_standard,huggingface,passport_standard,data\clean\passport_standard\uniquedata_passport_0021.jpg,976.0,1352.0,49.61798026031474,5684.529244202204,valid,
0.png,negative_document,kaggle,boxes,data\clean\negative_document\0.jpg,612.0,1023.0,45.497728671001006,1672.6444740787288,valid,
1.png,negative_document,kaggle,boxes,data\clean\negative_document\1.jpg,688.0,1024.0,64.52914982683357,1776.0908235350014,valid,
10.png,negative_document,kaggle,boxes,data\clean\negative_document\10.jpg,900.0,1200.0,83.32134266474597,2829.663727344752,valid,
11.png,negative_document,kaggle,boxes,data\clean\negative_document\11.jpg,622.0,768.0,77.1720671128795,1833.0841419935298,valid,
12.png,negative_document,kaggle,boxes,data\clean\negative_document\12.jpg,768.0,1024.0,38.85480910604713,624.8475327156726,valid,
13.png,negative_document,kaggle,boxes,data\clean\negative_document\13.jpg,737.0,745.0,37.44645754082156,893.3648583214226,valid,
14.png,negative_document,kaggle,boxes,data\clean\negative_document\14.jpg,2448.0,2475.0,51.276118764348126,1245.5032176692705,valid,
15.png,negative_document,kaggle,boxes,data\clean\negative_document\15.jpg,750.0,1000.0,45.5139868016007,1488.687237397289,valid,
16.png,negative_document,kaggle,boxes,data\clean\negative_document\16.jpg,598.0,1600.0,63.43234347345338,2253.752008146367,valid,
17.png,negative_document,kaggle,boxes,data\clean\negative_document\17.jpg,900.0,1200.0,19.90608278174203,365.52914345273575,valid,
18.png,negative_document,kaggle,boxes,data\clean\negative_document\18.jpg,756.0,1008.0,65.44229309155936,1829.8326713622976,valid,
19.png,negative_document,kaggle,boxes,data\clean\negative_document\19.jpg,736.0,981.0,42.63718623623643,1764.4449716913084,valid,
2.png,negative_document,kaggle,boxes,data\clean\negative_document\2.jpg,482.0,720.0,45.49049872002503,5965.299345698772,valid,
3.png,negative_document,kaggle,boxes,data\clean\negative_document\3.jpg,720.0,960.0,50.857409599475744,2916.6178303142256,valid,
4.png,negative_document,kaggle,boxes,data\clean\negative_document\4.jpg,450.0,600.0,68.88522101341674,4006.5047438220995,valid,
5.png,negative_document,kaggle,boxes,data\clean\negative_document\5.jpg,2268.0,4032.0,55.30975211543143,474.6103906722495,valid,
6.png,negative_document,kaggle,boxes,data\clean\negative_document\6.jpg,1200.0,1600.0,47.23032878202744,489.77097941981094,valid,
7.png,negative_document,kaggle,boxes,data\clean\negative_document\7.jpg,598.0,1600.0,63.461266330202875,2252.796965823525,valid,
8.png,negative_document,kaggle,boxes,data\clean\negative_document\8.jpg,463.0,929.0,48.677248163271095,2985.912318010606,valid,
9.png,negative_document,kaggle,boxes,data\clean\negative_document\9.jpg,562.0,1000.0,72.87736735326894,2185.1688018006075,valid,
0.jpg,negative_document,kaggle,images,data\clean\negative_document\0.jpg,612.0,1023.0,45.51709070945926,1544.6934999785017,valid,
1.jpg,negative_document,kaggle,images,data\clean\negative_document\1.jpg,688.0,1024.0,65.17800367486117,1521.6431292444852,valid,
10.jpg,negative_document,kaggle,images,data\clean\negative_document\10.jpg,900.0,1200.0,84.30186727811032,2491.8412754929004,valid,
11.jpg,negative_document,kaggle,images,data\clean\negative_document\11.jpg,622.0,768.0,78.3799592969541,1428.385444182406,valid,
12.jpg,negative_document,kaggle,images,data\clean\negative_document\12.jpg,768.0,1024.0,38.56955452138301,550.4679677946115,valid,
13.jpg,negative_document,kaggle,images,data\clean\negative_document\13.jpg,737.0,745.0,36.97791084338294,830.8521520961594,valid,
14.jpg,negative_document,kaggle,images,data\clean\negative_document\14.jpg,2448.0,2475.0,51.41117147406039,1202.700134106171,valid,
15.jpg,negative_document,kaggle,images,data\clean\negative_document\15.jpg,750.0,1000.0,45.69655791207641,1413.4887646718223,valid,
16.jpg,negative_document,kaggle,images,data\clean\negative_document\16.jpg,598.0,1600.0,63.763812221437355,2144.8893224395897,valid,
17.jpg,negative_document,kaggle,images,data\clean\negative_document\17.jpg,900.0,1200.0,19.99579360576653,327.4371916008839,valid,
18.jpg,negative_document,kaggle,images,data\clean\negative_document\18.jpg,756.0,1008.0,65.92451346454261,1736.3990136399498,valid,
19.jpg,negative_document,kaggle,images,data\clean\negative_document\19.jpg,736.0,981.0,42.797902751647236,1675.9712924376634,valid,
2.jpg,negative_document,kaggle,images,data\clean\negative_document\2.jpg,482.0,720.0,45.935363589026025,5982.859088076974,valid,
3.jpg,negative_document,kaggle,images,data\clean\negative_document\3.jpg,720.0,960.0,51.588855145051944,2638.141704735522,valid,
4.jpg,negative_document,kaggle,images,data\clean\negative_document\4.jpg,450.0,600.0,69.5167097911865,3753.202377995048,valid,
5.jpg,negative_document,kaggle,images,data\clean\negative_document\5.jpg,2268.0,4032.0,55.410010133168406,438.81299222857257,valid,
6.JPG,negative_document,kaggle,images,data\clean\negative_document\6.jpg,1200.0,1600.0,47.35210920714954,416.1295562120115,valid,
7.jpg,negative_document,kaggle,images,,,,,,rejected,duplicate_image
8.jpg,negative_document,kaggle,images,data\clean\negative_document\8.jpg,463.0,929.0,49.129106394557404,2611.240609422213,valid,
9.jpg,negative_document,kaggle,images,data\clean\negative_document\9.jpg,562.0,1000.0,73.45614248246878,1741.1601292027426,valid,
