relative_path,image_name,image_path,width,height,tile_count,status,error,vector_row
PDF_Normal_Doc_9_page_2.jpg,PDF_Normal_Doc_9_page_2.jpg,dataset_images\PDF_Normal_Doc_9_page_2.jpg,1654,2339,19,ok,,70
PDF_Normal_Doc_9_page_3.jpg,PDF_Normal_Doc_9_page_3.jpg,dataset_images\PDF_Normal_Doc_9_page_3.jpg,1654,2339,21,ok,,71
PDF_Normal_Doc_9_page_4.jpg,PDF_Normal_Doc_9_page_4.jpg,dataset_images\PDF_Normal_Doc_9_page_4.jpg,1654,2339,26,ok,,72
PDF_Normal_Doc_9_page_5.jpg,PDF_Normal_Doc_9_page_5.jpg,dataset_images\PDF_Normal_Doc_9_page_5.jpg,1654,2339,20,ok,,73
PDF_Normal_Doc_9_page_6.jpg,PDF_Normal_Doc_9_page_6.jpg,dataset_images\PDF_Normal_Doc_9_page_6.jpg,1654,2339,21,ok,,74
PDF_Normal_Doc_9_page_7.jpg,PDF_Normal_Doc_9_page_7.jpg,dataset_images\PDF_Normal_Doc_9_page_7.jpg,1654,2339,20,ok,,75
PDF_Normal_Doc_9_page_8.jpg,PDF_Normal_Doc_9_page_8.jpg,dataset_images\PDF_Normal_Doc_9_page_8.jpg,1654,2339,20,ok,,76
Word_Edge_Case_11_page_1.jpg,Word_Edge_Case_11_page_1.jpg,dataset_images\Word_Edge_Case_11_page_1.jpg,1700,2200,26,ok,,77
Word_Edge_Case_11_page_2.jpg,Word_Edge_Case_11_page_2.jpg,dataset_images\Word_Edge_Case_11_page_2.jpg,1700,2200,26,ok,,78
Word_Edge_Case_11_page_3.jpg,Word_Edge_Case_11_page_3.jpg,dataset_images\Word_Edge_Case_11_page_3.jpg,1700,2200,26,ok,,79
Word_Edge_Case_11_page_4.jpg,Word_Edge_Case_11_page_4.jpg,dataset_images\Word_Edge_Case_11_page_4.jpg,1700,2200,10,ok,,80
Word_Edge_Case_12_page_1.jpg,Word_Edge_Case_12_page_1.jpg,dataset_images\Word_Edge_Case_12_page_1.jpg,1700,2200,26,ok,,81
Word_Edge_Case_12_page_2.jpg,Word_Edge_Case_12_page_2.jpg,dataset_images\Word_Edge_Case_12_page_2.jpg,1700,2200,18,ok,,82
Word_Edge_Case_12_page_3.jpg,Word_Edge_Case_12_page_3.jpg,dataset_images\Word_Edge_Case_12_page_3.jpg,1700,2200,16,ok,,83
Word_Edge_Case_13_page_1.jpg,Word_Edge_Case_13_page_1.jpg,dataset_images\Word_Edge_Case_13_page_1.jpg,1700,2200,26,ok,,84
Word_Edge_Case_13_page_2.jpg,Word_Edge_Case_13_page_2.jpg,dataset_images\Word_Edge_Case_13_page_2.jpg,1700,2200,26,ok,,85
Word_Edge_Case_13_page_3.jpg,Word_Edge_Case_13_page_3.jpg,dataset_images\Word_Edge_Case_13_page_3.jpg,1700,2200,10,ok,,86
Word_Edge_Case_14_page_1.jpg,Word_Edge_Case_14_page_1.jpg,dataset_images\Word_Edge_Case_14_page_1.jpg,1700,2200,26,ok,,87
Word_Edge_Case_14_page_2.jpg,Word_Edge_Case_14_page_2.jpg,dataset_images\Word_Edge_Case_14_page_2.jpg,1700,2200,26,ok,,88
Word_Edge_Case_14_page_3.jpg,Word_Edge_Case_14_page_3.jpg,dataset_images\Word_Edge_Case_14_page_3.jpg,1700,2200,26,ok,,89
Word_Edge_Case_14_page_4.jpg,Word_Edge_Case_14_page_4.jpg,dataset_images\Word_Edge_Case_14_page_4.jpg,1700,2200,25,ok,,90
Word_Edge_Case_15_page_1.jpg,Word_Edge_Case_15_page_1.jpg,dataset_images\Word_Edge_Case_15_page_1.jpg,1700,2200,26,ok,,91
Word_Edge_Case_15_page_2.jpg,Word_Edge_Case_15_page_2.jpg,dataset_images\Word_Edge_Case_15_page_2.jpg,1700,2200,26,ok,,92
Word_Edge_Case_15_page_3.jpg,Word_Edge_Case_15_page_3.jpg,dataset_images\Word_Edge_Case_15_page_3.jpg,1700,2200,26,ok,,93
Word_Edge_Case_15_page_4.jpg,Word_Edge_Case_15_page_4.jpg,dataset_images\Word_Edge_Case_15_page_4.jpg,1700,2200,10,ok,,94
Word_Edge_Case_16_page_1.jpg,Word_Edge_Case_16_page_1.jpg,dataset_images\Word_Edge_Case_16_page_1.jpg,1700,2200,26,ok,,95
Word_Edge_Case_16_page_2.jpg,Word_Edge_Case_16_page_2.jpg,dataset_images\Word_Edge_Case_16_page_2.jpg,1700,2200,23,ok,,96
Word_Edge_Case_16_page_3.jpg,Word_Edge_Case_16_page_3.jpg,dataset_images\Word_Edge_Case_16_page_3.jpg,1700,2200,22,ok,,97
Word_Normal_Doc_10_page_1.jpg,Word_Normal_Doc_10_page_1.jpg,dataset_images\Word_Normal_Doc_10_page_1.jpg,1700,2200,26,ok,,98
Word_Normal_Doc_10_page_2.jpg,Word_Normal_Doc_10_page_2.jpg,dataset_images\Word_Normal_Doc_10_page_2.jpg,1700,2200,26,ok,,99
Word_Normal_Doc_10_page_3.jpg,Word_Normal_Doc_10_page_3.jpg,dataset_images\Word_Normal_Doc_10_page_3.jpg,1700,2200,26,ok,,100
Word_Normal_Doc_10_page_4.jpg,Word_Normal_Doc_10_page_4.jpg,dataset_images\Word_Normal_Doc_10_page_4.jpg,1700,2200,26,ok,,101
Word_Normal_Doc_10_page_5.jpg,Word_Normal_Doc_10_page_5.jpg,dataset_images\Word_Normal_Doc_10_page_5.jpg,1700,2200,6,ok,,102
Word_Normal_Doc_1_page_1.jpg,Word_Normal_Doc_1_page_1.jpg,dataset_images\Word_Normal_Doc_1_page_1.jpg,1700,2200,20,ok,,103
Word_Normal_Doc_1_page_2.jpg,Word_Normal_Doc_1_page_2.jpg,dataset_images\Word_Normal_Doc_1_page_2.jpg,1700,2200,26,ok,,104
Word_Normal_Doc_1_page_3.jpg,Word_Normal_Doc_1_page_3.jpg,dataset_images\Word_Normal_Doc_1_page_3.jpg,1700,2200,26,ok,,105
Word_Normal_Doc_1_page_4.jpg,Word_Normal_Doc_1_page_4.jpg,dataset_images\Word_Normal_Doc_1_page_4.jpg,1700,2200,16,ok,,106
Word_Normal_Doc_2_page_1.jpg,Word_Normal_Doc_2_page_1.jpg,dataset_images\Word_Normal_Doc_2_page_1.jpg,1700,2200,26,ok,,107
Word_Normal_Doc_2_page_2.jpg,Word_Normal_Doc_2_page_2.jpg,dataset_images\Word_Normal_Doc_2_page_2.jpg,1700,2200,18,ok,,108
Word_Normal_Doc_2_page_3.jpg,Word_Normal_Doc_2_page_3.jpg,dataset_images\Word_Normal_Doc_2_page_3.jpg,1700,2200,26,ok,,109
Word_Normal_Doc_2_page_4.jpg,Word_Normal_Doc_2_page_4.jpg,dataset_images\Word_Normal_Doc_2_page_4.jpg,1700,2200,10,ok,,110
Word_Normal_Doc_3_page_1.jpg,Word_Normal_Doc_3_page_1.jpg,dataset_images\Word_Normal_Doc_3_page_1.jpg,1700,2200,26,ok,,111
Word_Normal_Doc_3_page_2.jpg,Word_Normal_Doc_3_page_2.jpg,dataset_images\Word_Normal_Doc_3_page_2.jpg,1700,2200,14,ok,,112
Word_Normal_Doc_3_page_3.jpg,Word_Normal_Doc_3_page_3.jpg,dataset_images\Word_Normal_Doc_3_page_3.jpg,1700,2200,26,ok,,113
Word_Normal_Doc_3_page_4.jpg,Word_Normal_Doc_3_page_4.jpg,dataset_images\Word_Normal_Doc_3_page_4.jpg,1700,2200,26,ok,,114
Word_Normal_Doc_3_page_5.jpg,Word_Normal_Doc_3_page_5.jpg,dataset_images\Word_Normal_Doc_3_page_5.jpg,1700,2200,12,ok,,115
Word_Normal_Doc_4_page_1.jpg,Word_Normal_Doc_4_page_1.jpg,dataset_images\Word_Normal_Doc_4_page_1.jpg,1700,2200,26,ok,,116
Word_Normal_Doc_4_page_2.jpg,Word_Normal_Doc_4_page_2.jpg,dataset_images\Word_Normal_Doc_4_page_2.jpg,1700,2200,26,ok,,117
Word_Normal_Doc_4_page_3.jpg,Word_Normal_Doc_4_page_3.jpg,dataset_images\Word_Normal_Doc_4_page_3.jpg,1700,2200,26,ok,,118
Word_Normal_Doc_4_page_4.jpg,Word_Normal_Doc_4_page_4.jpg,dataset_images\Word_Normal_Doc_4_page_4.jpg,1700,2200,6,ok,,119
Word_Normal_Doc_5_page_1.jpg,Word_Normal_Doc_5_page_1.jpg,dataset_images\Word_Normal_Doc_5_page_1.jpg,1700,2200,26,ok,,120
Word_Normal_Doc_5_page_2.jpg,Word_Normal_Doc_5_page_2.jpg,dataset_images\Word_Normal_Doc_5_page_2.jpg,1700,2200,18,ok,,121
Word_Normal_Doc_5_page_3.jpg,Word_Normal_Doc_5_page_3.jpg,dataset_images\Word_Normal_Doc_5_page_3.jpg,1700,2200,26,ok,,122
Word_Normal_Doc_5_page_4.jpg,Word_Normal_Doc_5_page_4.jpg,dataset_images\Word_Normal_Doc_5_page_4.jpg,1700,2200,26,ok,,123
Word_Normal_Doc_5_page_5.jpg,Word_Normal_Doc_5_page_5.jpg,dataset_images\Word_Normal_Doc_5_page_5.jpg,1700,2200,11,ok,,124
Word_Normal_Doc_6_page_1.jpg,Word_Normal_Doc_6_page_1.jpg,dataset_images\Word_Normal_Doc_6_page_1.jpg,1700,2200,26,ok,,125
Word_Normal_Doc_6_page_2.jpg,Word_Normal_Doc_6_page_2.jpg,dataset_images\Word_Normal_Doc_6_page_2.jpg,1700,2200,26,ok,,126
Word_Normal_Doc_6_page_3.jpg,Word_Normal_Doc_6_page_3.jpg,dataset_images\Word_Normal_Doc_6_page_3.jpg,1700,2200,26,ok,,127
Word_Normal_Doc_7_page_1.jpg,Word_Normal_Doc_7_page_1.jpg,dataset_images\Word_Normal_Doc_7_page_1.jpg,1700,2200,26,ok,,128
Word_Normal_Doc_7_page_2.jpg,Word_Normal_Doc_7_page_2.jpg,dataset_images\Word_Normal_Doc_7_page_2.jpg,1700,2200,10,ok,,129
Word_Normal_Doc_7_page_3.jpg,Word_Normal_Doc_7_page_3.jpg,dataset_images\Word_Normal_Doc_7_page_3.jpg,1700,2200,26,ok,,130
Word_Normal_Doc_7_page_4.jpg,Word_Normal_Doc_7_page_4.jpg,dataset_images\Word_Normal_Doc_7_page_4.jpg,1700,2200,26,ok,,131
Word_Normal_Doc_7_page_5.jpg,Word_Normal_Doc_7_page_5.jpg,dataset_images\Word_Normal_Doc_7_page_5.jpg,1700,2200,6,ok,,132
Word_Normal_Doc_8_page_1.jpg,Word_Normal_Doc_8_page_1.jpg,dataset_images\Word_Normal_Doc_8_page_1.jpg,1700,2200,26,ok,,133
Word_Normal_Doc_8_page_2.jpg,Word_Normal_Doc_8_page_2.jpg,dataset_images\Word_Normal_Doc_8_page_2.jpg,1700,2200,16,ok,,134
Word_Normal_Doc_8_page_3.jpg,Word_Normal_Doc_8_page_3.jpg,dataset_images\Word_Normal_Doc_8_page_3.jpg,1700,2200,26,ok,,135
Word_Normal_Doc_8_page_4.jpg,Word_Normal_Doc_8_page_4.jpg,dataset_images\Word_Normal_Doc_8_page_4.jpg,1700,2200,14,ok,,136
Word_Normal_Doc_9_page_1.jpg,Word_Normal_Doc_9_page_1.jpg,dataset_images\Word_Normal_Doc_9_page_1.jpg,1700,2200,26,ok,,137
Word_Normal_Doc_9_page_2.jpg,Word_Normal_Doc_9_page_2.jpg,dataset_images\Word_Normal_Doc_9_page_2.jpg,1700,2200,25,ok,,138
Word_Normal_Doc_9_page_3.jpg,Word_Normal_Doc_9_page_3.jpg,dataset_images\Word_Normal_Doc_9_page_3.jpg,1700,2200,26,ok,,139
Word_Normal_Doc_9_page_4.jpg,Word_Normal_Doc_9_page_4.jpg,dataset_images\Word_Normal_Doc_9_page_4.jpg,1700,2200,10,ok,,140
